,trans_hour,trans_day,trans_month,trans_year,category,card_number,age,trans_amount,state,zip,fraud_risk
3109,23,25,4,2019,5,504000000000.0,42,30.86,9,33956,0
3110,23,25,4,2019,12,3560000000000000.0,19,756.01,43,77566,1
3111,0,26,4,2019,4,378000000000000.0,54,309.33,37,97403,1
3112,0,26,4,2019,4,378000000000000.0,54,262.56,37,97403,1
3113,0,26,4,2019,4,3560000000000000.0,19,289.82,43,77566,1
3114,0,26,4,2019,2,676000000000.0,58,9.57,9,33417,1
3115,1,26,4,2019,4,3560000000000000.0,19,309.88,43,77566,1
3116,1,26,4,2019,2,378000000000000.0,54,11.93,37,97403,1
3117,1,26,4,2019,4,378000000000000.0,54,297.95,37,97403,1
3118,2,26,4,2019,4,3560000000000000.0,19,321.81,43,77566,1
3119,2,26,4,2019,8,6010000000000000.0,38,792.33,1,35229,1
3120,2,26,4,2019,4,6010000000000000.0,38,296.76,1,35229,1
3121,3,26,4,2019,4,3560000000000000.0,19,304.1,43,77566,1
3122,9,26,4,2019,3,6010000000000000.0,30,57.55,24,65072,0
3123,9,26,4,2019,4,3560000000000000.0,19,293.09,43,77566,1
3124,12,26,4,2019,12,4.86e+18,41,1.65,18,70774,0
3125,12,26,4,2019,11,378000000000000.0,54,999.84,37,97403,1
3126,13,26,4,2019,0,4710000000000000.0,52,51.3,17,40820,0
3127,15,26,4,2019,1,38300000000000.0,35,18.95,43,79539,0
3128,15,26,4,2019,12,3560000000000000.0,19,790.36,43,77566,1
3129,18,26,4,2019,8,4.02e+18,84,676.39,31,7711,1
3130,18,26,4,2019,1,3550000000000000.0,35,55.91,9,32044,0
3131,20,26,4,2019,8,6010000000000000.0,38,925.43,1,35229,1
3132,22,26,4,2019,11,378000000000000.0,54,872.94,37,97403,1
3133,22,26,4,2019,11,3560000000000000.0,19,964.86,43,77566,1
3134,22,26,4,2019,11,3560000000000000.0,19,883.54,43,77566,1
3135,22,26,4,2019,11,3560000000000000.0,19,1046.02,43,77566,1
3136,22,26,4,2019,11,4.02e+18,84,991.86,31,7711,1
3137,22,26,4,2019,12,378000000000000.0,54,945.07,37,97403,1
3138,23,26,4,2019,11,676000000000.0,58,823.24,9,33417,1
3139,23,26,4,2019,12,6010000000000000.0,38,776.37,1,35229,1
3140,23,26,4,2019,12,676000000000.0,58,1102.19,9,33417,1
3141,23,26,4,2019,4,378000000000000.0,54,277.2,37,97403,1
3142,23,26,4,2019,0,4.02e+18,84,557.02,31,7711,1
3143,0,27,4,2019,4,4.59e+18,14,314.42,14,60958,1
3144,1,27,4,2019,2,6010000000000000.0,38,7.19,1,35229,1
3145,1,27,4,2019,2,6010000000000000.0,38,13.58,1,35229,1
3146,2,27,4,2019,8,6010000000000000.0,38,790.78,1,35229,1
3147,2,27,4,2019,2,6010000000000000.0,38,8.62,1,35229,1
3148,2,27,4,2019,2,676000000000.0,58,10.15,9,33417,1
3149,3,27,4,2019,8,6010000000000000.0,38,899.6,1,35229,1
3150,3,27,4,2019,2,4750000000000.0,20,71.65,15,46346,0
3151,3,27,4,2019,4,676000000000.0,58,292.07,9,33417,1
3152,7,27,4,2019,4,4870000000000000.0,36,217.24,37,97034,0
3153,8,27,4,2019,1,180000000000000.0,80,56.85,34,12222,0
3154,12,27,4,2019,11,4590000000000.0,47,8.49,24,64686,0
3155,12,27,4,2019,9,571000000000.0,23,234.38,22,49628,0
3156,12,27,4,2019,5,4.71e+18,55,11.45,26,59542,0
3157,14,27,4,2019,6,4.41e+18,50,92.91,10,31329,0
3158,15,27,4,2019,11,676000000000.0,58,1223.77,9,33417,1
3159,15,27,4,2019,10,4940000000000000.0,28,95.01,43,78584,0
3160,17,27,4,2019,7,3530000000000000.0,22,55.86,40,29455,0
3161,19,27,4,2019,9,4.29e+18,23,197.57,26,59871,0
3162,19,27,4,2019,9,3560000000000000.0,29,491.6,28,58569,0
3163,20,27,4,2019,9,4640000000000.0,28,133.09,12,51632,0
3164,20,27,4,2019,8,6010000000000000.0,38,777.94,1,35229,1
3165,21,27,4,2019,5,3510000000000000.0,29,74.63,26,59710,0
3166,22,27,4,2019,11,676000000000.0,58,1088.06,9,33417,1
3167,22,27,4,2019,8,6010000000000000.0,38,656.01,1,35229,1
3168,22,27,4,2019,13,676000000000.0,58,10.92,9,33417,1
3169,22,27,4,2019,7,4.59e+18,14,21.77,14,60958,1
3170,22,27,4,2019,11,4.59e+18,14,1094.71,14,60958,1
3171,23,27,4,2019,4,676000000000.0,58,287.63,9,33417,1
3172,23,27,4,2019,9,676000000000.0,58,8.57,9,33417,1
3173,23,27,4,2019,12,676000000000.0,58,906.39,9,33417,1
3174,23,27,4,2019,7,4.02e+18,84,4.8,31,7711,1
3175,23,27,4,2019,12,4.02e+18,84,752.7,31,7711,1
3176,0,28,4,2019,2,30400000000000.0,58,20.53,14,62888,1
3177,0,28,4,2019,2,30400000000000.0,58,18.06,14,62888,1
3178,0,28,4,2019,12,2480000000000000.0,25,145.66,23,56152,0
3179,0,28,4,2019,4,6010000000000000.0,19,294.91,8,19947,1
3180,1,28,4,2019,2,4.09e+18,73,53.96,27,28423,0
3181,1,28,4,2019,4,345000000000000.0,78,311.8,17,41101,1
3182,1,28,4,2019,12,3540000000000000.0,50,132.34,47,98836,0
3183,1,28,4,2019,8,6010000000000000.0,19,868.29,8,19947,1
3184,2,28,4,2019,2,4.59e+18,14,8.99,14,60958,1
3185,2,28,4,2019,4,6010000000000000.0,19,280.26,8,19947,1
3186,5,28,4,2019,12,30000000000000.0,25,119.21,43,78631,0
3187,6,28,4,2019,9,4680000000000000.0,41,5.52,49,26041,0
3188,6,28,4,2019,11,4830000000000000.0,55,12.82,19,2630,0
3189,6,28,4,2019,4,4460000000000.0,29,87.86,9,32323,0
3190,7,28,4,2019,12,4780000000000000.0,32,140.9,38,19456,0
3191,10,28,4,2019,4,6010000000000000.0,19,296.25,8,19947,1
3192,12,28,4,2019,7,4450000000000000.0,64,61.56,4,94971,0
3193,13,28,4,2019,11,6010000000000000.0,30,894.44,24,65072,0
3194,13,28,4,2019,5,213000000000000.0,61,14.51,18,71277,0
3195,15,28,4,2019,12,4230000000000000.0,29,4.28,17,42701,0
3196,15,28,4,2019,1,4.32e+18,59,2.28,17,41810,0
3197,16,28,4,2019,13,4.51e+18,35,6.72,38,15484,0
3198,18,28,4,2019,7,4160000000000000.0,35,61.3,36,73559,0
3199,19,28,4,2019,4,345000000000000.0,78,301.82,17,41101,1
3200,19,28,4,2019,7,4250000000000.0,79,144.74,35,43160,0
3201,19,28,4,2019,9,4630000000000000.0,21,6.61,10,31632,0
3202,21,28,4,2019,7,30500000000000.0,46,42.11,40,29939,0
3203,22,28,4,2019,4,30400000000000.0,58,348.41,14,62888,1
3204,22,28,4,2019,12,2230000000000000.0,34,124.05,48,53924,0
3205,22,28,4,2019,12,4.59e+18,14,1224.1,14,60958,1
3206,22,28,4,2019,11,345000000000000.0,78,944.92,17,41101,1
3207,22,28,4,2019,7,342000000000000.0,28,18.87,10,31046,1
3208,23,28,4,2019,11,30400000000000.0,58,1003.41,14,62888,1
3209,23,28,4,2019,6,345000000000000.0,78,266.59,17,41101,1
3210,23,28,4,2019,5,6010000000000000.0,19,20.58,8,19947,1
3211,23,28,4,2019,7,342000000000000.0,28,24.25,10,31046,1
3212,23,28,4,2019,8,345000000000000.0,78,719.08,17,41101,1
3213,23,28,4,2019,4,30400000000000.0,58,331.56,14,62888,1
3214,23,28,4,2019,11,6010000000000000.0,19,1012.77,8,19947,1
3215,0,29,4,2019,4,30400000000000.0,58,341.8,14,62888,1
3216,0,29,4,2019,4,4.47e+18,38,34.21,19,1844,0
3217,0,29,4,2019,1,379000000000000.0,84,28.77,3,85253,0
3218,0,29,4,2019,4,4080000000000.0,53,340.02,13,83643,1
3219,0,29,4,2019,2,30300000000000.0,51,18.55,4,96103,1
3220,0,29,4,2019,4,4080000000000.0,53,307.53,13,83643,1
3221,0,29,4,2019,4,30300000000000.0,51,298.19,4,96103,1
3222,1,29,4,2019,4,502000000000.0,57,139.29,6,6444,0
3223,1,29,4,2019,0,342000000000000.0,28,554.94,10,31046,1
3224,1,29,4,2019,4,345000000000000.0,78,286.12,17,41101,1
3225,1,29,4,2019,4,4080000000000.0,53,344.48,13,83643,1
3226,2,29,4,2019,8,4130000000000000.0,65,3.83,35,43760,0
3227,3,29,4,2019,8,6010000000000000.0,19,885.96,8,19947,1
3228,3,29,4,2019,3,30000000000000.0,44,48.01,29,68723,0
3229,3,29,4,2019,3,342000000000000.0,28,12.43,10,31046,1
3230,4,29,4,2019,8,3570000000000000.0,60,1.84,34,13615,0
3231,4,29,4,2019,11,6510000000000000.0,72,305.86,33,89319,0
3232,5,29,4,2019,12,180000000000000.0,60,9.47,1,36009,0
3233,6,29,4,2019,4,375000000000000.0,47,40.44,22,48174,0
3234,7,29,4,2019,2,4680000000000000.0,41,76.33,49,26041,0
3235,8,29,4,2019,2,3530000000000000.0,34,50.61,14,62926,0
3236,9,29,4,2019,4,4010000000000000.0,24,45.9,18,70726,0
3237,9,29,4,2019,11,2250000000000000.0,27,90.25,48,54441,0
3238,9,29,4,2019,0,4.32e+18,59,52.99,17,41810,0
3239,9,29,4,2019,2,3530000000000000.0,32,54.59,38,17060,0
3240,10,29,4,2019,4,4630000000000000.0,45,109.15,29,68031,0
3241,10,29,4,2019,3,6010000000000000.0,19,10.93,8,19947,1
3242,10,29,4,2019,2,4080000000000.0,53,20.3,13,83643,1
3243,12,29,4,2019,6,3560000000000000.0,42,69.86,1,36853,0
3244,14,29,4,2019,10,376000000000000.0,45,6.75,6,6782,0
3245,14,29,4,2019,13,30300000000000.0,51,2.13,4,96103,1
3246,14,29,4,2019,10,2230000000000000.0,59,3.22,25,39769,0
3247,15,29,4,2019,0,3540000000000000.0,15,92.42,14,62668,0
3248,17,29,4,2019,7,374000000000000.0,48,19.86,7,20012,0
3249,18,29,4,2019,6,6010000000000000.0,24,30.99,23,55080,0
3250,18,29,4,2019,1,2240000000000000.0,38,25.69,50,82227,0
3251,19,29,4,2019,12,2300000000000000.0,20,6.17,34,11217,0
3252,19,29,4,2019,11,345000000000000.0,78,909.36,17,41101,1
3253,20,29,4,2019,6,2720000000000000.0,38,80.22,41,57756,0
3254,21,29,4,2019,11,6010000000000000.0,34,9.39,45,23937,0
3255,21,29,4,2019,1,4150000000000000.0,74,7.14,23,56019,0
3256,21,29,4,2019,1,3510000000000000.0,46,1.47,1,35811,0
3257,22,29,4,2019,11,4080000000000.0,53,973.38,13,83643,1
3258,22,29,4,2019,4,30400000000000.0,58,327.57,14,62888,1
3259,22,29,4,2019,10,342000000000000.0,28,18.81,10,31046,1
3260,22,29,4,2019,8,30400000000000.0,58,882.64,14,62888,1
3261,22,29,4,2019,11,3510000000000000.0,46,8.55,1,35811,0
3262,22,29,4,2019,0,5540000000000000.0,34,108.09,19,1843,0
3263,22,29,4,2019,8,4080000000000.0,53,794.06,13,83643,1
3264,22,29,4,2019,12,345000000000000.0,78,977.96,17,41101,1
3265,22,29,4,2019,12,345000000000000.0,78,1135.74,17,41101,1
3266,22,29,4,2019,0,6010000000000000.0,25,210.5,31,7005,0
3267,22,29,4,2019,1,30400000000000.0,58,119.42,14,62888,1
3268,23,29,4,2019,4,345000000000000.0,78,296.02,17,41101,1
3269,23,29,4,2019,8,4080000000000.0,53,806.16,13,83643,1
3270,23,29,4,2019,4,30300000000000.0,51,333.17,4,96103,1
3271,23,29,4,2019,4,30300000000000.0,51,336.71,4,96103,1
3272,23,29,4,2019,11,6010000000000000.0,19,960.49,8,19947,1
3273,23,29,4,2019,8,4080000000000.0,53,965.16,13,83643,1
3274,0,30,4,2019,2,38100000000000.0,23,59.67,43,77327,0
3275,2,30,4,2019,4,4080000000000.0,53,310.9,13,83643,1
3276,2,30,4,2019,2,2310000000000000.0,58,23.29,12,52572,1
3277,2,30,4,2019,4,30300000000000.0,51,313.33,4,96103,1
3278,3,30,4,2019,4,30300000000000.0,51,302.59,4,96103,1
3279,3,30,4,2019,4,2310000000000000.0,58,348.39,12,52572,1
3280,6,30,4,2019,8,504000000000.0,42,8.91,9,33956,0
3281,8,30,4,2019,3,4.24e+18,63,8.94,38,16214,1
3282,14,30,4,2019,10,5390000000000000.0,57,63.64,48,54654,0
3283,17,30,4,2019,11,3590000000000000.0,31,2.55,9,32780,0
3284,20,30,4,2019,1,3560000000000000.0,45,53.96,34,14778,0
3285,21,30,4,2019,7,3560000000000000.0,29,40.38,28,58569,0
3286,22,30,4,2019,11,4.24e+18,63,921.04,38,16214,1
3287,22,30,4,2019,9,379000000000000.0,33,19.88,36,73669,0
3288,22,30,4,2019,11,4080000000000.0,53,1093.55,13,83643,1
3289,22,30,4,2019,4,30300000000000.0,51,305.5,4,96103,1
3290,22,30,4,2019,4,2310000000000000.0,58,290.88,12,52572,1
3291,23,30,4,2019,4,4.24e+18,63,328.99,38,16214,1
3292,23,30,4,2019,4,2310000000000000.0,58,368.08,12,52572,1
3293,23,30,4,2019,11,4080000000000.0,53,938.4,13,83643,1
3294,23,30,4,2019,9,30300000000000.0,51,49.49,4,96103,1
3295,23,30,4,2019,8,2310000000000000.0,58,843.99,12,52572,1
3296,0,5,1,2019,2,502000000000.0,48,10.45,1,35903,1
3297,1,5,1,2019,4,2310000000000000.0,57,326.74,12,52572,1
3298,1,5,1,2019,4,4.24e+18,62,353.26,38,16214,1
3299,2,5,1,2019,4,4.24e+18,62,299.97,38,16214,1
3300,2,5,1,2019,3,2310000000000000.0,57,14.33,12,52572,1
3301,3,5,1,2019,4,6010000000000000.0,43,192.04,5,80120,0
3302,3,5,1,2019,2,4.24e+18,62,9.55,38,16214,1
3303,5,5,1,2019,11,180000000000000.0,32,96.17,48,54559,0
3304,13,5,1,2019,12,3510000000000000.0,17,233.84,24,63021,0
3305,14,5,1,2019,7,3550000000000000.0,34,28.33,43,76008,0
3306,14,5,1,2019,0,4150000000000000.0,29,77.53,38,15324,0
3307,15,5,1,2019,9,4510000000000000.0,46,1.89,41,57036,0
3308,16,5,1,2019,11,502000000000.0,48,1124.85,1,35903,1
3309,17,5,1,2019,0,3560000000000000.0,41,120.26,37,97132,0
3310,18,5,1,2019,6,584000000000.0,82,40.95,48,54981,0
3311,18,5,1,2019,7,3540000000000000.0,26,41.67,43,79085,0
3312,19,5,1,2019,11,4680000000000000.0,41,4.25,49,26041,0
3313,22,5,1,2019,11,4.24e+18,62,1066.46,38,16214,1
3314,22,5,1,2019,9,343000000000000.0,47,1.55,30,3816,0
3315,22,5,1,2019,12,2310000000000000.0,57,848.16,12,52572,1
3316,23,5,1,2019,11,2310000000000000.0,57,1193.21,12,52572,1
3317,23,5,1,2019,11,502000000000.0,48,888.74,1,35903,1
3318,23,5,1,2019,11,4.24e+18,62,999.62,38,16214,1
3319,23,5,1,2019,10,502000000000.0,48,21.99,1,35903,1
3320,23,5,1,2019,12,4.24e+18,62,956.19,38,16214,1
3321,23,5,1,2019,11,2310000000000000.0,57,1153.13,12,52572,1
3322,0,5,2,2019,11,4.36e+18,46,971.12,12,50664,1
3323,1,5,2,2019,2,4.36e+18,46,12.02,12,50664,1
3324,1,5,2,2019,12,630000000000.0,83,285.99,37,97014,0
3325,1,5,2,2019,4,4.36e+18,46,354.92,12,50664,1
3326,1,5,2,2019,11,4.36e+18,46,1082.36,12,50664,1
3327,2,5,2,2019,4,502000000000.0,48,309.91,1,35903,1
3328,3,5,2,2019,2,4680000000000000.0,57,78.13,24,65354,0
3329,3,5,2,2019,4,502000000000.0,48,301.68,1,35903,1
3330,3,5,2,2019,4,502000000000.0,48,262.04,1,35903,1
3331,6,5,2,2019,2,3580000000000000.0,89,60.75,27,27358,0
3332,11,5,2,2019,12,4.5e+18,63,6.19,27,28372,0
3333,13,5,2,2019,1,3520000000000000.0,40,56.62,5,80436,0
3334,13,5,2,2019,0,4.21e+18,53,33.8,37,97452,0
3335,16,5,2,2019,5,30000000000000.0,25,75.93,43,78631,0
3336,18,5,2,2019,13,180000000000000.0,27,5.41,14,60432,0
3337,19,5,2,2019,10,3500000000000000.0,19,19.58,47,99033,0
3338,22,5,2,2019,7,213000000000000.0,48,6.03,21,4226,1
3339,22,5,2,2019,4,502000000000.0,48,298.28,1,35903,1
3340,22,5,2,2019,7,4.36e+18,46,21.28,12,50664,1
3341,22,5,2,2019,12,213000000000000.0,48,853.98,21,4226,1
3342,22,5,2,2019,11,213000000000000.0,48,1125.96,21,4226,1
3343,23,5,2,2019,8,213000000000000.0,48,691.31,21,4226,1
3344,23,5,2,2019,10,4.36e+18,46,19.49,12,50664,1
3345,0,5,3,2019,4,3580000000000000.0,57,303.79,17,40209,1
3346,0,5,3,2019,4,3580000000000000.0,57,306.72,17,40209,1
3347,1,5,3,2019,4,4.36e+18,46,337.56,12,50664,1
3348,1,5,3,2019,3,630000000000.0,54,14.77,22,49879,1
3349,2,5,3,2019,4,6010000000000000.0,45,83.38,50,82221,0
3350,2,5,3,2019,9,6010000000000000.0,48,32.6,36,74131,0
3351,3,5,3,2019,4,3580000000000000.0,57,282.74,17,40209,1
3352,4,5,3,2019,4,213000000000000.0,48,325.92,21,4226,1
3353,5,5,3,2019,11,2290000000000000.0,52,7.49,32,87116,0
3354,5,5,3,2019,4,376000000000000.0,56,70.45,45,22853,0
3355,6,5,3,2019,2,502000000000.0,58,90.95,25,39653,0
3356,11,5,3,2019,2,4640000000000.0,28,76.84,12,51632,0
3357,12,5,3,2019,11,630000000000.0,54,1022.06,22,49879,1
3358,14,5,3,2019,1,345000000000000.0,59,8.86,19,1330,0
3359,16,5,3,2019,10,3510000000000000.0,33,2.53,24,63010,0
3360,19,5,3,2019,11,213000000000000.0,48,1023.37,21,4226,1
3361,21,5,3,2019,10,2270000000000000.0,46,3.6,1,35747,0
3362,21,5,3,2019,5,6010000000000000.0,48,37.09,36,74131,0
3363,22,5,3,2019,13,213000000000000.0,48,7.46,21,4226,1
3364,22,5,3,2019,8,213000000000000.0,48,814.8,21,4226,1
3365,22,5,3,2019,12,3580000000000000.0,57,975.74,17,40209,1
3366,22,5,3,2019,11,3580000000000000.0,57,846.66,17,40209,1
3367,22,5,3,2019,8,3580000000000000.0,57,820.32,17,40209,1
3368,23,5,3,2019,7,4.36e+18,46,19.21,12,50664,1
3369,23,5,3,2019,11,3580000000000000.0,57,1145.78,17,40209,1
3370,23,5,3,2019,6,4.36e+18,46,239.8,12,50664,1
3371,23,5,3,2019,13,213000000000000.0,48,2.45,21,4226,1
3372,0,5,4,2019,2,213000000000000.0,46,6.02,14,61477,1
3373,1,5,4,2019,12,213000000000000.0,28,127.07,16,67529,0
3374,1,5,4,2019,12,4.5e+18,92,8.49,2,72513,0
3375,1,5,4,2019,4,3580000000000000.0,57,292.98,17,40209,1
3376,1,5,4,2019,4,630000000000.0,54,338.57,22,49879,1
3377,2,5,4,2019,11,3540000000000000.0,55,172.63,10,31561,0
3378,3,5,4,2019,2,213000000000000.0,46,9.71,14,61477,1
3379,4,5,4,2019,2,4.1e+18,31,46.82,43,76248,0
3380,5,5,4,2019,3,3520000000000000.0,28,64.59,14,60913,0
3381,5,5,4,2019,2,4.3e+18,40,66.66,38,15077,0
3382,6,5,4,2019,4,3550000000000000.0,52,125.61,22,49613,0
3383,6,5,4,2019,3,4220000000000.0,59,78.92,22,48371,0
3384,12,5,4,2019,6,6010000000000000.0,32,98.75,2,71762,0
3385,14,5,4,2019,0,36500000000000.0,14,77.1,35,43321,0
3386,15,5,4,2019,1,676000000000.0,44,2.92,22,48034,0
3387,16,5,4,2019,6,2270000000000000.0,46,176.07,1,35747,0
3388,16,5,4,2019,1,4220000000000.0,59,23.74,22,48371,0
3389,17,5,4,2019,11,5000000000000000.0,47,4.2,23,55128,0
3390,18,5,4,2019,12,3500000000000000.0,42,8.38,20,20895,0
3391,18,5,4,2019,11,3580000000000000.0,57,960.2,17,40209,1
3392,19,5,4,2019,10,4560000000000.0,50,64.39,15,46143,0
3393,19,5,4,2019,9,3600000000000000.0,25,73.64,27,28314,0
3394,20,5,4,2019,12,4.86e+18,41,3.33,18,70774,0
3395,22,5,4,2019,8,213000000000000.0,46,821.37,14,61477,1
3396,22,5,4,2019,11,630000000000.0,54,966.42,22,49879,1
3397,22,5,4,2019,8,213000000000000.0,46,642.16,14,61477,1
3398,22,5,4,2019,12,630000000000.0,54,830.2,22,49879,1
3399,23,5,4,2019,12,630000000000.0,54,748.49,22,49879,1
3400,23,5,4,2019,8,3580000000000000.0,57,889.2,17,40209,1
3401,23,5,4,2019,7,3580000000000000.0,57,19.8,17,40209,1
3402,23,5,4,2019,1,630000000000.0,54,117.07,22,49879,1
3403,23,5,4,2019,9,630000000000.0,54,50.21,22,49879,1
3404,4,5,5,2019,4,4060000000000000.0,70,88.89,16,66070,0
3405,4,5,5,2019,4,350000000000000.0,35,91.81,17,40914,0
3406,9,5,5,2019,11,4130000000000000.0,65,5.78,35,43760,0
3407,10,5,5,2019,2,6010000000000000.0,58,83.18,42,38315,0
3408,13,5,5,2019,6,4310000000000.0,58,81.07,24,63131,0
3409,14,5,5,2019,7,30400000000000.0,37,43.5,38,17088,0
3410,14,5,5,2019,1,3500000000000000.0,19,3.94,3,85086,0
3411,14,5,5,2019,7,6550000000000000.0,49,58.61,4,92637,0
3412,14,5,5,2019,4,213000000000000.0,46,319.27,14,61477,1
3413,15,5,5,2019,0,6010000000000000.0,46,185.16,45,22810,0
3414,17,5,5,2019,8,213000000000000.0,15,4.55,48,53228,0
3415,21,5,5,2019,6,30300000000000.0,42,74.81,45,23850,0
3416,22,5,5,2019,0,3530000000000000.0,25,9.11,34,13304,0
3417,22,5,5,2019,11,3570000000000000.0,20,5.63,34,12534,0
3418,22,5,5,2019,11,213000000000000.0,46,903.55,14,61477,1
3419,22,5,5,2019,4,213000000000000.0,46,296.06,14,61477,1
3420,22,5,5,2019,11,213000000000000.0,46,936.54,14,61477,1
3421,23,5,5,2019,11,213000000000000.0,46,927.87,14,61477,1
3422,1,5,6,2019,4,180000000000000.0,43,317.07,22,48850,1
3423,2,5,6,2019,8,4270000000000000.0,65,153.51,2,72047,0
3424,2,5,6,2019,4,180000000000000.0,43,300.28,22,48850,1
3425,3,5,6,2019,12,4190000000000000.0,27,738.41,35,43102,1
3426,3,5,6,2019,4,180000000000000.0,43,277.17,22,48850,1
3427,3,5,6,2019,3,30100000000000.0,26,35.01,31,7747,0
3428,4,5,6,2019,12,4910000000000000.0,63,6.48,38,16037,0
3429,6,5,6,2019,4,30000000000000.0,44,100.14,29,68723,0
3430,7,5,6,2019,1,2320000000000000.0,78,90.02,24,63353,0
3431,10,5,6,2019,9,5390000000000000.0,57,165.06,48,54654,0
3432,11,5,6,2019,1,4.96e+18,68,66.51,45,22015,0
3433,11,5,6,2019,2,676000000000.0,25,43.95,31,7439,0
3434,11,5,6,2019,2,180000000000000.0,65,53.96,27,28117,0
3435,13,5,6,2019,6,4280000000000000.0,63,25.89,28,58651,0
3436,13,5,6,2019,13,4710000000000000.0,80,3.8,2,72524,0
3437,14,5,6,2019,1,3570000000000000.0,24,1.08,15,46765,0
3438,16,5,6,2019,5,3520000000000000.0,29,83.15,44,84532,0
3439,16,5,6,2019,5,4030000000000000.0,70,82.37,38,15829,0
3440,18,5,6,2019,0,180000000000000.0,49,19.9,43,77971,0
3441,18,5,6,2019,7,6550000000000000.0,34,26.29,9,33981,0
3442,19,5,6,2019,6,4.6e+18,54,73.51,42,38079,0
3443,19,5,6,2019,7,375000000000000.0,48,22.37,22,48174,0
3444,19,5,6,2019,9,4.54e+18,46,100.55,32,87533,0
3445,20,5,6,2019,0,2250000000000000.0,27,71.35,48,54441,0
3446,21,5,6,2019,11,38500000000000.0,27,142.73,9,34135,0
3447,21,5,6,2019,7,6010000000000000.0,43,33.47,5,80120,0
3448,21,5,6,2019,1,3600000000000000.0,26,3.17,27,28314,0
3449,21,5,6,2019,11,3520000000000000.0,22,7.22,35,45150,0
3450,22,5,6,2019,7,4190000000000000.0,27,18.81,35,43102,1
3451,22,5,6,2019,6,2250000000000000.0,31,5.18,10,31605,0
3452,22,5,6,2019,7,4190000000000000.0,27,21.68,35,43102,1
3453,22,5,6,2019,11,180000000000000.0,43,1000.13,22,48850,1
3454,22,5,6,2019,10,4190000000000000.0,27,21.88,35,43102,1
3455,23,5,6,2019,6,346000000000000.0,34,136.49,20,21872,0
3456,23,5,6,2019,13,4190000000000000.0,27,9.38,35,43102,1
3457,2,5,7,2019,11,4190000000000000.0,27,879.81,35,43102,1
3458,3,5,7,2019,4,180000000000000.0,43,270.17,22,48850,1
3459,6,5,7,2019,11,6530000000000000.0,54,146.95,48,54896,0
3460,8,5,7,2019,2,180000000000000.0,43,9.48,22,48850,1
3461,12,5,7,2019,0,676000000000.0,35,264.16,43,77412,0
3462,13,5,7,2019,10,4.23e+18,53,52.53,11,96727,0
3463,21,5,7,2019,8,2280000000000000.0,21,366.74,10,30009,0
3464,22,5,7,2019,9,4.65e+18,32,9.23,45,24340,0
3465,22,5,7,2019,8,180000000000000.0,43,866.57,22,48850,1
3466,22,5,7,2019,11,180000000000000.0,43,1078.2,22,48850,1
3467,22,5,7,2019,6,4190000000000000.0,27,233.95,35,43102,1
3468,3,5,8,2019,4,4150000000000000.0,30,96.4,38,15324,0
3469,3,5,8,2019,4,3600000000000000.0,46,91.46,38,16858,0
3470,11,5,8,2019,9,5580000000000000.0,29,30.84,38,15480,0
3471,13,5,8,2019,11,3530000000000000.0,32,3.31,38,17060,0
3472,14,5,8,2019,5,3520000000000000.0,22,45.91,35,45150,0
3473,19,5,8,2019,6,4840000000000000.0,29,70.13,46,5084,0
3474,19,5,8,2019,1,568000000000.0,34,61.78,43,77007,0
3475,20,5,8,2019,12,180000000000000.0,45,1.85,31,7060,0
3476,22,5,8,2019,12,2250000000000000.0,43,6.49,20,20687,0
3477,22,5,8,2019,13,2230000000000000.0,35,536.12,48,53924,0
3478,1,5,9,2019,12,3540000000000000.0,79,1154.57,45,23666,0
3479,3,5,9,2019,0,6010000000000000.0,58,14.22,42,38315,0
3480,13,5,9,2019,7,30500000000000.0,66,52.6,16,67635,0
3481,13,5,9,2019,7,3500000000000000.0,27,38.95,35,45801,0
3482,15,5,9,2019,0,180000000000000.0,26,68.06,14,61272,0
3483,15,5,9,2019,5,4780000000000000.0,32,75.3,38,19456,0
3484,17,5,9,2019,0,36700000000000.0,51,40.34,34,12093,0
3485,17,5,9,2019,7,213000000000000.0,35,5.68,40,29819,0
3486,18,5,9,2019,5,375000000000000.0,51,8.39,49,26237,0
3487,18,5,9,2019,1,5000000000000000.0,36,4.44,4,95567,0
3488,18,5,9,2019,0,30200000000000.0,41,93.31,48,53061,0
3489,18,5,9,2019,6,3590000000000000.0,25,77.92,38,15923,0
3490,20,5,9,2019,8,4820000000000000.0,28,6.28,9,33844,0
3491,20,5,9,2019,0,30000000000000.0,25,83.33,43,78631,0
3492,0,5,10,2019,0,30400000000000.0,38,508.52,38,18433,1
3493,2,5,10,2019,12,30400000000000.0,38,714.34,38,18433,1
3494,3,5,10,2019,11,30400000000000.0,38,907.53,38,18433,1
3495,6,5,10,2019,11,3590000000000000.0,84,36.06,23,55001,0
3496,6,5,10,2019,11,4.21e+18,37,93.23,10,31567,0
3497,7,5,10,2019,3,346000000000000.0,36,59.32,35,43076,0
3498,12,5,10,2019,7,376000000000000.0,75,91.12,43,76566,0
3499,15,5,10,2019,1,345000000000000.0,33,58.28,9,33872,0
3500,18,5,10,2019,1,30400000000000.0,38,137.27,38,18433,1
3501,18,5,10,2019,6,4900000000000.0,46,114.89,4,90650,0
3502,19,5,10,2019,6,4.79e+18,41,10.05,16,66018,0
3503,22,5,10,2019,5,30400000000000.0,38,19.65,38,18433,1
